url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/30685737,Ford Fiesta,a Trend Hatchback,"16,000",2023,Manual,52.3 mpg,Petrol,2023,1100cc,100 miles,Petrol,Manual,Magnetic,Hatchback,52.3 mpg
/ad/30886906,Ford EcoSport,1.0 EcoBoost 140 ST-Line 5dr SUV,"16,000",2023,Manual,47.1 mpg,Petrol,2023,1L,"2,511 miles",Petrol,Manual,Red,SUV,47.1 mpg
/ad/30665468,Ford EcoSport,1.0 EcoBoost 125 ST-Line 5dr SUV,"16,000",2022,Manual,47.1 mpg,Petrol,2022,1L,"2,938 miles",Petrol,Manual,White,SUV,47.1 mpg
/ad/30741779,Ford Fiesta,a 1.0 EcoBoost Titanium 5dr Hatchback,"16,000",2022,Manual,53.3 mpg,Petrol,2022,1L,"3,568 miles",Petrol,Manual,Blue,Hatchback,53.3 mpg
/ad/30547346,Ford Puma,a 1.0 EcoBoost Hybrid mHEV ST-Line 5dr SUV,"16,000",2020,Manual,51.4 mpg,Petrol,2020,1L,"8,227 miles",Petrol,Manual,Grey,SUV,51.4 mpg
/ad/30795941,Ford EcoSport,1.0 EcoBoost 125 ST-Line 5dr SUV,"16,000",2022,Manual,47.1 mpg,Petrol,2022,1L,"8,245 miles",Petrol,Manual,Black,SUV,47.1 mpg
/ad/30953296,Ford Puma,Puma,"16,000",2020,Manual,51.4 mpg,Petrol,2020,999.0cc,"8,326 miles",Petrol,Manual,White,Hatchback,51.4 mpg
/ad/30756318,Ford Focus,s 1.0 EcoBoost 125 Active Auto 5dr Hatchback,"16,000",2021,Automatic,42.8 mpg,Petrol,2021,1L,"8,341 miles",Petrol,Automatic,White,Hatchback,42.8 mpg
/ad/30793984,Ford EcoSport,1.0 EcoBoost 125 ST-Line [X Pack] 5dr +++ FORD DIRECT +++ X-Pack +++ SUV,"16,000",2022,Manual,47.1 mpg,Petrol,2022,999cc,"8,585 miles",Petrol,Manual,White,SUV,47.1 mpg
/ad/30934723,Ford Fiesta,a 1.0 EcoBoost Titanium X 5dr Auto Hatchback,"16,000",2020,Semi-Auto,48.7 mpg,Petrol,2020,1L,"9,087 miles",Petrol,Semiauto,Blue,Hatchback,48.7 mpg
/ad/30907469,Ford Puma,a 1.0 EcoBoost Hybrid mHEV ST-Line 5dr Hatchback,"16,000",2020,Manual,51.4 mpg,Petrol,2020,999cc,"9,300 miles",Petrol,Manual,Grey,Hatchback,51.4 mpg
/ad/30907187,Ford EcoSport,1.0 EcoBoost 140 ST-Line 5dr w Hatchback,"16,000",2022,Manual,47.1 mpg,Petrol,2022,1L,"10,639 miles",Petrol,Manual,Solar Silver,Hatchback,47.1 mpg
/ad/30702227,Ford Fiesta,Fiesta,"16,000",2021,Manual,56.5 mpg,Petrol,2021,998.0cc,"10,651 miles",Petrol,Manual,WHITE,Hatchback,56.5 mpg
/ad/30815055,Ford EcoSport,1.0 EcoBoost 125 ST-Line 5dr SUV,"16,000",2021,Manual,47.1 mpg,Petrol,2021,1L,"11,039 miles",Petrol,Manual,Red,SUV,47.1 mpg
/ad/29885299,Ford Puma,1.0T EcoBoost ST-Line Euro 6 (s/s) 5dr POWER TAILGATE-SAT NAV- SUV,"16,000",2020,Manual,48.7 mpg,Petrol,2020,999cc,"12,000 miles",Petrol,Manual,Black,SUV,48.7 mpg
/ad/30892447,Ford Focus,s 1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5dr Hatchback,"16,000",2021,Manual,55.4 mpg,Petrol,2021,1L,"12,307 miles",Petrol,Manual,Grey,Hatchback,55.4 mpg
/ad/30582210,Ford Focus,Focus,"16,000",2020,Manual,49.6 mpg,Petrol,2020,999.0cc,"13,092 miles",Petrol,Manual,Grey,Hatchback,49.6 mpg
/ad/30886333,Ford EcoSport,1.0 EcoBoost 125 ST-Line 5dr Hatchback,"16,000",2021,Manual,47.1 mpg,Petrol,2021,1000cc,"13,287 miles",Petrol,Manual,BLAZER BLUE,Hatchback,47.1 mpg
/ad/30789704,Ford EcoSport,1.0 EcoBoost 125 ST-Line 5dr Auto SUV,"16,000",2019,Semi-Auto,44.1 mpg,Petrol,2019,1L,"13,860 miles",Petrol,Semiauto,Black,SUV,44.1 mpg
