url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/30947240,Audi A3,3 35 TDI S Line 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,60.1 mpg,Diesel,2023,2L,12 miles,Diesel,Semiauto,Grey,Saloon,60.1 mpg
/ad/30942120,Audi A3,3 35 TDI S Line 5dr S Tronic Hatchback,"31,000",2023,Semi-Auto,58.9 mpg,Diesel,2023,2L,"1,000 miles",Diesel,Semiauto,White,Hatchback,58.9 mpg
/ad/30942022,Audi A3,3 35 TFSI S Line 5dr S Tronic Hatchback,"31,000",2023,Semi-Auto,46.3 mpg,Petrol,2023,1.5L,"1,964 miles",Petrol,Semiauto,Blue,Hatchback,46.3 mpg
/ad/30942281,Audi A1,35 TFSI Black Edition 5dr S Tronic Hatchback,"31,000",2023,Semi-Auto,47.1 mpg,Petrol,2023,1.5L,"2,000 miles",Petrol,Semiauto,Red,Hatchback,47.1 mpg
/ad/30962461,Audi A4,4 35 TDI S Line 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,54.3 mpg,Diesel,2023,2L,"2,476 miles",Diesel,Semiauto,Black,Saloon,54.3 mpg
/ad/30941333,Audi A4,4 35 TFSI S Line 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,41.5 mpg,Petrol,2023,2L,"2,764 miles",Petrol,Semiauto,Grey,Saloon,41.5 mpg
/ad/30942638,Audi A3,3 30 TFSI S Line 5dr Hatchback,"31,000",2023,Manual,48.7 mpg,Petrol,2023,1L,"3,000 miles",Petrol,Manual,Blue,Hatchback,48.7 mpg
/ad/30941384,Audi A3,3 35 TFSI S Line 5dr S Tronic Hatchback,"31,000",2023,Semi-Auto,46.3 mpg,Petrol,2023,1.5L,"3,000 miles",Petrol,Semiauto,Blue,Hatchback,46.3 mpg
/ad/30962425,Audi A3,3 35 TDI Edition 1 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,58.9 mpg,Diesel,2023,2L,"3,033 miles",Diesel,Semiauto,Black,Saloon,58.9 mpg
/ad/30942414,Audi Q2,35 TFSI S Line 5dr S Tronic SUV,"31,000",2023,Semi-Auto,44.8 mpg,Petrol,2023,1.5L,"4,000 miles",Petrol,Semiauto,Black,SUV,44.8 mpg
/ad/30941754,Audi Q2,35 TFSI S Line 5dr S Tronic SUV,"31,000",2023,Semi-Auto,44.8 mpg,Petrol,2023,1.5L,"4,000 miles",Petrol,Semiauto,Blue,SUV,44.8 mpg
/ad/30942166,Audi A3,3 35 TDI Edition 1 5dr S Tronic Hatchback,"31,000",2023,Semi-Auto,57.7 mpg,Diesel,2023,2L,"4,292 miles",Diesel,Semiauto,Blue,Hatchback,57.7 mpg
/ad/30942964,Audi A3,3 35 TDI Edition 1 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,58.9 mpg,Diesel,2023,2L,"5,000 miles",Diesel,Semiauto,Black,Saloon,58.9 mpg
/ad/30941304,Audi A3,3 35 TFSI S Line 5dr S Tronic Hatchback,"31,000",2023,Semi-Auto,46.3 mpg,Petrol,2023,1.5L,"5,000 miles",Petrol,Semiauto,Black,Hatchback,46.3 mpg
/ad/30942560,Audi A3,3 35 TFSI S Line 5dr Hatchback,"31,000",2023,Manual,45.6 mpg,Petrol,2023,1.5L,"5,131 miles",Petrol,Manual,White,Hatchback,45.6 mpg
/ad/30941323,Audi Q5,45 TFSI Quattro S Line 5dr S Tronic SUV,"31,000",2019,Semi-Auto,32.1 mpg,Petrol,2019,2L,"5,197 miles",Petrol,Semiauto,Grey,SUV,32.1 mpg
/ad/30947155,Audi A3,3 35 TFSI Edition 1 5dr S Tronic Hatchback,"31,000",2023,Semi-Auto,46.3 mpg,Petrol,2023,1.5L,"5,698 miles",Petrol,Semiauto,Blue,Hatchback,46.3 mpg
/ad/30943035,Audi A4,4 35 TFSI Black Edition 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,40.9 mpg,Petrol,2023,2L,"6,000 miles",Petrol,Semiauto,Black,Saloon,40.9 mpg
/ad/30962217,Audi A3,3 35 TFSI Edition 1 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,47.9 mpg,Petrol,2023,1.5L,"6,129 miles",Petrol,Semiauto,Black,Saloon,47.9 mpg
/ad/30941373,Audi A4,4 35 TFSI S Line 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,41.5 mpg,Petrol,2023,2L,"6,244 miles",Petrol,Semiauto,Grey,Saloon,41.5 mpg
/ad/30941671,Audi A4,4 35 TFSI Black Edition 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,40.9 mpg,Petrol,2023,2L,"6,605 miles",Petrol,Semiauto,Blue,Saloon,40.9 mpg
/ad/30942713,Audi A3,3 35 TDI S Line 5dr S Tronic Hatchback,"31,000",2023,Semi-Auto,58.9 mpg,Diesel,2023,2L,"6,778 miles",Diesel,Semiauto,Grey,Hatchback,58.9 mpg
/ad/30942041,Audi A4,4 35 TFSI S Line 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,41.5 mpg,Petrol,2023,2L,"7,000 miles",Petrol,Semiauto,Grey,Saloon,41.5 mpg
/ad/30941298,Audi A3,3 35 TDI S Line 5dr S Tronic Hatchback,"31,000",2023,Semi-Auto,58.9 mpg,Diesel,2023,2L,"7,022 miles",Diesel,Semiauto,White,Hatchback,58.9 mpg
/ad/30962240,Audi Q2,35 TFSI Black Edition 5dr S Tronic SUV,"31,000",2023,Semi-Auto,44.1 mpg,Petrol,2023,1.5L,"7,906 miles",Petrol,Semiauto,Black,SUV,44.1 mpg
/ad/30942097,Audi A3,3 35 TDI Edition 1 4dr S Tronic Saloon,"31,000",2023,Semi-Auto,58.9 mpg,Diesel,2023,2L,"8,000 miles",Diesel,Semiauto,Black,Saloon,58.9 mpg
/ad/30611635,Audi A3,3 35 TFSI S Line 4dr Saloon,"31,000",2023,Manual,46.3 mpg,Petrol,2023,1.5L,"8,000 miles",Petrol,Manual,Red,Saloon,46.3 mpg
/ad/30365402,Audi Q3,35 TFSI Sport 5dr S Tronic SUV,"31,000",2021,Automatic,43.5 mpg,Petrol,2021,1500cc,"8,650 miles",Petrol,Automatic,Grey,SUV,43.5 mpg
/ad/30941442,Audi A3,3 S3 TFSI Quattro 4dr S Tronic Saloon,"31,000",2022,Semi-Auto,36.2 mpg,Petrol,2022,2L,"9,796 miles",Petrol,Semiauto,Grey,Saloon,36.2 mpg
