url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/30926610,Toyota RAV4,XT-R D-4D,995,2005,Manual,39.8 mpg,Diesel,2005,1995cc,"117,000 miles",Diesel,Manual,Black,Estate,39.8 mpg
/ad/30103186,Toyota Yaris,s 1.8 VVT-i SR Hatchback,"1,000",2007,Manual,39.2 mpg,Petrol,2007,1798cc,"137,669 miles",Petrol,Manual,Red,Hatchback,39.2 mpg
/ad/29783987,Toyota Yaris,1.3 VVT-i T Spirit Hatchback 3d 1299cc,"1,175",2004,Manual,Tax: n/a,2004,1299cc,1 miles,Petrol,Manual,Blue,Hatchback,,
/ad/30266983,Toyota Avensis,s D-4d T2 SPARES OR REPAIRS/STARTS AND DRIVES 2 Other,"1,200",2012,Manual,62.8 mpg,Diesel,2012,2000cc,"338,345 miles",Diesel,Manual,Silver,Other,62.8 mpg
/ad/30926125,Toyota Corolla,a 1.4 S 3dr Hatchback,"1,295",2001,Manual,41.5 mpg,Petrol,2001,1398cc,"59,000 miles",Petrol,Manual,Red,Hatchback,41.5 mpg
/ad/29313140,Toyota Auris,1.33 VVT-i T3 (s/s) 5dr Trade Sale Hatchback,"1,495",2009,Manual,48.7 mpg,Petrol,2009,1329cc,"134,000 miles",Petrol,Manual,Red,Hatchback,48.7 mpg
/ad/29404706,Toyota Corolla,a 2.0 T SPIRIT D-4D 5d 114 BHP Hatchback,"1,499",2005,Manual,49.6 mpg,Diesel,2005,1995cc,"116,344 miles",Diesel,Manual,BLUE,Hatchback,49.6 mpg
/ad/30929313,Toyota Yaris,s 1.3 VVTi T Spirit 5dr MPV,"1,500",2004,Manual,44.1 mpg,Petrol,2004,1299cc,"107,000 miles",Petrol,Manual,Silver,MPV,44.1 mpg
/ad/30519102,Toyota Avensis,s 2.2 D-4D T3-X 5dr Estate,"1,500",2007,Manual,47.1 mpg,Diesel,2007,2231cc,"136,700 miles",Diesel,Manual,Silver,Estate,47.1 mpg
/ad/30922361,Toyota Auris,1.6 V-Matic TR Euro 5 5dr PART EXCHANGE TO CLEAR Hatchback,"1,500",2011,Manual,42.8 mpg,Petrol,2011,1598cc,"148,000 miles",Petrol,Manual,Grey,Hatchback,42.8 mpg
/ad/30602185,Toyota Aygo,1.0 VVT-i AYGO Blue Hatchback 5d 998cc,"1,500",2010,Manual,Tax: n/a,2010,998cc,"137,000 miles",Petrol,Manual,Blue,Hatchback,,
/ad/29560847,Toyota Yaris,1.0 VVT-i T2 5dr Cheap Runner Hatchback,"1,650",2006,Manual,52.3 mpg,Petrol,2006,998cc,"156,000 miles",Petrol,Manual,Silver,Hatchback,52.3 mpg
/ad/30929883,Toyota Aygo,1.0 VVT-i Platinum Euro 4 5dr £20 ROAD TAX,"1,750",2009,Manual,61.4 mpg,Petrol,2009,998cc,"112,808 miles",Petrol,Manual,Silver,Hatchback,61.4 mpg
/ad/28859397,Toyota Yaris,1.3 VVT-i T Spirit Hatchback 5d 1299cc,"1,781",2003,Manual,Tax: n/a,2003,1299cc,"120,064 miles",Petrol,Manual,Black,Hatchback,,
/ad/30888215,Toyota Yaris,GS FREE-TRONIC,"1,795",1999,Semi-Auto,49.6 mpg,Petrol,1999,998cc,"94,300 miles",Petrol,Semi Automatic,Green,Hatchback,49.6 mpg
/ad/30885486,Toyota Auris,s 1.6 VVT-i TR 5dr Hatchback,"1,795",2007,Manual,39.8 mpg,Petrol,2007,1598cc,"104,964 miles",Petrol,Manual,Silver,Hatchback,39.8 mpg
/ad/30475064,Toyota Corolla,MPV,"1,795",2006,Manual,36.7 mpg,Petrol,2006,1794cc,"107,928 miles",Petrol,Manual,Blue,MPV,36.7 mpg
/ad/30524074,Toyota Corolla,a 1.4 T3 COLOUR COLLECTION VVT-I 5d 92 BHP ****** 12 MONTHS MOT ON SALE ****** Hatchback,"1,795",2004,Manual,42.2 mpg,Petrol,2004,1398cc,"113,155 miles",Petrol,Manual,GREY,Hatchback,42.2 mpg
